CodCuenta;Cuenta;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sept;Oct;Nov;Dic
4010101001;INGRESOS POR CERTIFICACION OIM;22375.2971;25798.06506;30878.04535;27885.70615;28878.29775;30724.36451;11722.56908;19833.54403;19314.45373;15271.51162;12716.13956;19314.48056
