CodCuenta;Cuenta;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sept;Oct;Nov;Dic
4010102001;Ingresos por Certificacion SELLO;0;0;13260;25371;0;0;4176;0;0;33303.6;0;0
